transaction_id,customer_id,branch_id,item_id,amount,payment_method,transaction_date,dining_option
85717271-f11b-48fb-8b02-9050e9a7de6c,4d60fc24-f1d6-47e6-a646-5e67d0f8a198,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,6c2554d4-c727-4c89-9031-81b2c831e6c7,14822.91,Cash,2024-03-20,Dine-in
b5fad379-cf4c-4d9c-8594-733f921fe6dd,169076da-6d0e-4225-a5a8-5d0afbacc7fc,5f9ed62b-0fbe-497b-a014-223ec20e4655,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,18342.41,Cash,2024-04-17,Online
9d224879-50ad-4117-9709-d861ed2b393c,3746e440-0e83-4942-b040-13ecb01db32e,abe0a116-a5ae-460f-b533-f8f0f77e05da,4048b46d-9d20-4dac-8568-db4c0d1533c5,23592.93,Debit Card,2024-06-02,Take-out
f56661cc-e847-44f7-b127-f20e460cb934,3744298f-5fa1-400f-91c6-1a28d8bbf536,39ccac95-b819-438a-a68e-bdab0fde1af1,016c08ed-a4d4-491a-9fca-f2a5096265d3,4475.68,Online,2024-01-23,Online
c25e155a-1119-4840-8081-9ee8cd7b879e,2ed33f25-1288-46de-b400-2907af4d1ff2,5f9ed62b-0fbe-497b-a014-223ec20e4655,4d4e594e-dfe5-466f-9e3a-2ceb0cfe54a9,7179.8,Online,2024-02-10,Take-out
d6580739-7674-454f-836e-b5ac63383cac,e46371fc-6e03-414c-afe1-6327ef0804fd,347a3a9d-c367-4763-8de0-880a913c387d,ec37bf77-d24d-46f0-9c9f-03b2fa387c88,11215.72,Cash,2024-07-07,Online
8f232c21-41fd-43b2-9eaf-b46b13a3dd3d,38733457-82b2-47f6-916d-90dee6e16978,5f9ed62b-0fbe-497b-a014-223ec20e4655,491fbf4e-fddc-475d-a05f-f17ded9cb70b,5798.16,Debit Card,2024-06-20,Take-out
765010ab-8346-4271-8cf0-5085333b64a6,565e0423-3d20-4e51-8f7c-f44fc394150d,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,5118fdd7-9c74-4bd9-8e31-336362edff12,20845.26,Online,2024-02-27,Online
15d9fcd7-cf07-451e-a580-0ab4d6624fe7,e762b30d-4a25-4a5c-a915-826d8331a677,378d22bb-0a16-4f22-8cd3-082ea35cd663,2c986b19-b333-43c0-afea-4e81225395d9,9998.19,Online,2024-02-08,Dine-in
960964ad-137e-4215-ada9-6f0755f5081f,793824c6-1a8c-4a27-9d84-c66c21bd4d28,347a3a9d-c367-4763-8de0-880a913c387d,bd5961bf-19fb-4260-b34b-bb97fe4747ee,43590.07,Online,2024-01-10,Online
6efface5-26bf-46f7-97bb-9abdb62803c3,52c05f05-a441-4917-bfeb-4a0a0f029640,649e845e-3fbd-4c6b-87f3-ca4d574220d8,0c5ada72-d140-4250-9b13-f4e037d5571c,25184.16,Debit Card,2024-04-18,Online
c329cd32-601f-46ee-a72b-2f83497ba631,0c78e7f6-333a-4ac5-bbc4-4bdbfcda6f03,347a3a9d-c367-4763-8de0-880a913c387d,5118fdd7-9c74-4bd9-8e31-336362edff12,39460.17,Online,2024-01-15,Take-out
f826e15a-af66-46d7-896a-168784023824,9fb38a1b-a2b4-495b-a5b7-6e94683b3f69,39ccac95-b819-438a-a68e-bdab0fde1af1,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,28691.17,Online,2024-07-05,Take-out
f9784ef5-b115-4c8e-9095-7e4210a800fa,025021bf-3b37-4f7d-8c18-0890dfccfd35,39ccac95-b819-438a-a68e-bdab0fde1af1,313e8e81-2828-4405-bafc-34250209ba18,15312.73,Online,2024-04-30,Take-out
932b2659-8dba-499b-86d0-ea3d6b916c20,67f58d9a-92ec-49c2-8fc5-a80667d7d064,babf3c19-c39d-4037-9d9b-79b596d539b4,41af2d58-9866-47e0-b17b-72dcd08026ea,11538.53,Online,2024-07-09,Online
bd00cc00-c728-4725-b8b3-90ebc2df57b9,37e3fe22-6629-4564-9c47-b5a3f5eb91ee,39ccac95-b819-438a-a68e-bdab0fde1af1,4ac727b8-9062-4664-9c5f-2d266c57f04d,6206.11,Online,2024-07-22,Dine-in
a3a3740a-0f58-49bf-88c2-745a15c72374,02f332c4-ecb0-4eb7-86d7-3daaf4eb3171,39ccac95-b819-438a-a68e-bdab0fde1af1,b9c8cbb6-f6aa-420f-90e0-21f6f277a1c8,20955.13,Online,2024-04-18,Dine-in
597e5d67-4f7c-485c-b377-1d5a0c0c8b0d,9caba41b-6eb7-4eb9-ab75-a0276343e3f1,abe0a116-a5ae-460f-b533-f8f0f77e05da,ec37bf77-d24d-46f0-9c9f-03b2fa387c88,10911.9,Debit Card,2024-07-21,Dine-in
2d775824-426e-40b9-85ed-031d22c2594e,c958613b-866a-40e2-9c9d-bf5a1d87d2bd,babf3c19-c39d-4037-9d9b-79b596d539b4,a537e8b3-298e-4199-8138-46af27e0a401,41475.49,Debit Card,2024-01-08,Take-out
289e05ed-a18a-4f66-b1c2-9646cd9b7862,7e8e27a8-5217-4bb6-8879-b429a71fbdf2,649e845e-3fbd-4c6b-87f3-ca4d574220d8,f514ddd0-cc60-42ed-8155-d641e7f7db72,10267.97,Online,2024-02-14,Take-out
7e308663-2fb8-4aaa-8ec6-0207b8ea8879,89e7b4b0-14eb-43b5-a15a-35aa4554e8c6,347a3a9d-c367-4763-8de0-880a913c387d,abe16f26-8399-40d4-aee4-0b1cb9dc679d,23878.36,Online,2024-04-25,Online
4f094bc9-fe75-492f-a853-46d36b90074d,7968ac6c-026f-41ca-a78c-766789ed6b04,39ccac95-b819-438a-a68e-bdab0fde1af1,32ae38a2-1cd7-463f-ae06-27b08b775a6e,20620.0,Debit Card,2024-07-21,Online
a50d1546-056a-4bf0-97fe-b38569061925,508fa5a8-492d-4f8b-8d06-170a187099df,347a3a9d-c367-4763-8de0-880a913c387d,cba34c2e-1fc5-453f-b235-45432e9139e1,7980.01,Debit Card,2024-04-23,Dine-in
66df5d2e-591a-477e-9306-aa4c3d0837fa,cd6c5f18-ddfc-4eb5-9c29-de3d7940ceea,5f9ed62b-0fbe-497b-a014-223ec20e4655,491fbf4e-fddc-475d-a05f-f17ded9cb70b,17532.67,Debit Card,2024-08-24,Take-out
53cf2986-623d-4441-bb29-e16d9c9fb44a,f5450ff6-9178-43d2-bc9d-d04ce3ee2c22,3049a45b-fe40-43c4-adf6-c1a36102bbc5,18787a1a-212c-4040-aa65-07f428b141e7,17068.61,Cash,2024-06-21,Online
ea760c62-2713-4975-8d93-f15c603925bd,47cef72c-0474-4b72-8e89-fc862868937d,5f9ed62b-0fbe-497b-a014-223ec20e4655,313e8e81-2828-4405-bafc-34250209ba18,3102.1,Online,2024-09-11,Dine-in
3a29e687-37f0-4bd3-8f10-655bddc11850,2ac52b7f-44a5-45bc-b225-bc5237178c2c,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,5379fde9-c991-4826-bd6b-139f7701e85e,5756.43,Cash,2024-02-02,Online
ca03a4a6-e3e1-49c7-a10b-589a90c7ac02,990fcd84-c382-4de4-8b73-42bf79c79eeb,babf3c19-c39d-4037-9d9b-79b596d539b4,bd5961bf-19fb-4260-b34b-bb97fe4747ee,41786.32,Debit Card,2024-01-24,Dine-in
bce26b1e-ad2a-4160-8928-15aaad8f64a2,f5a76a7e-af0f-419f-891e-bc035d194156,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,496e02f7-ceb5-438a-91bb-fa01acd27f17,33466.32,Online,2024-07-04,Take-out
38aaae24-24a5-45e4-84f0-37a6b6700dd7,0231cea3-ae26-4784-93c6-ba0c0c4f8239,649e845e-3fbd-4c6b-87f3-ca4d574220d8,a6f69db0-e249-4833-b0a1-8598a2a5a20f,49193.25,Online,2024-04-20,Online
d170f00b-76ba-4938-b6d2-21b8342ffff0,7226246e-f821-4626-ba6e-cb8274d48657,3049a45b-fe40-43c4-adf6-c1a36102bbc5,d305cd75-7538-4c9f-943d-8caa478f6b7f,45258.94,Online,2024-02-19,Take-out
729150f5-7c27-4170-beee-d615be63ef94,daedeb9f-f642-4443-a3f3-5b96c8b87953,347a3a9d-c367-4763-8de0-880a913c387d,18787a1a-212c-4040-aa65-07f428b141e7,7947.51,Debit Card,2024-07-27,Take-out
bdc6b1fc-eeb2-47aa-928b-39eef9915559,d8a7e428-5f0f-4291-9e51-3192b78bd32e,5f9ed62b-0fbe-497b-a014-223ec20e4655,190f2e6b-ae62-4564-88ef-b4f63b4201de,39763.67,Cash,2024-04-13,Take-out
3e35c8fb-7aea-4b2a-b7cc-114aac83e9f3,e8012bd7-9be8-499e-8030-faadc4e7e0aa,abe0a116-a5ae-460f-b533-f8f0f77e05da,4c97dbae-3d1e-4fa9-923f-580bac28ff35,39190.2,Online,2024-02-23,Online
ab75ec93-4880-4261-9899-61fc67036b3a,f63ca67f-4e3b-4902-b839-7d366d9f496a,649e845e-3fbd-4c6b-87f3-ca4d574220d8,4c97dbae-3d1e-4fa9-923f-580bac28ff35,24880.11,Debit Card,2024-05-02,Take-out
e73da99e-255a-4c4c-9eb6-c9650cb7ed51,e9e7e613-1fea-43fa-9330-fb2e1912ae8a,378d22bb-0a16-4f22-8cd3-082ea35cd663,eb0a9581-27d1-4ca1-86ef-fb95ce20e020,25397.49,Cash,2024-03-14,Take-out
e73bb841-6625-4e75-8833-5a84fc23ac59,0830c2a9-3691-488b-bb13-e9e75c73524d,abe0a116-a5ae-460f-b533-f8f0f77e05da,cba34c2e-1fc5-453f-b235-45432e9139e1,44061.5,Cash,2024-02-12,Online
65fddb62-349c-4335-8eb9-a4d9fa7cba8c,d88c3f79-44d9-457c-925f-9eb6a8196cdf,378d22bb-0a16-4f22-8cd3-082ea35cd663,d305cd75-7538-4c9f-943d-8caa478f6b7f,20330.41,Debit Card,2024-02-17,Dine-in
c994ac1e-0add-46eb-be91-de8db55d6aa4,1b2e097b-b3d1-4338-bfaf-17060e685a40,378d22bb-0a16-4f22-8cd3-082ea35cd663,7613f8df-e6f9-4dac-85f5-7c487678116c,46344.64,Cash,2024-05-22,Take-out
227cff30-0854-48e2-a427-364f212d9fa9,594fc3ba-edb2-490c-bdb9-af255f636e2a,39ccac95-b819-438a-a68e-bdab0fde1af1,9a32d0f8-3d33-4c0a-8ed9-e785c6fce67c,33724.69,Cash,2024-04-10,Online
d8bbcde4-f6a8-40aa-9caf-8f3619bc1933,98b7d67e-bb32-48cb-a7e1-8acb9788dc71,3049a45b-fe40-43c4-adf6-c1a36102bbc5,491fbf4e-fddc-475d-a05f-f17ded9cb70b,9406.5,Online,2024-07-09,Take-out
1daf1285-3b23-4752-a999-c9009ddc2fce,00c040e4-1868-4613-b993-d3c125456e9b,5f9ed62b-0fbe-497b-a014-223ec20e4655,d305cd75-7538-4c9f-943d-8caa478f6b7f,15118.61,Online,2024-05-15,Take-out
0e90ddf4-4fa6-40e9-b2bd-e8d93a571402,b0fa0d45-4cc4-4c9e-a13d-2146537a1f76,babf3c19-c39d-4037-9d9b-79b596d539b4,0c5ada72-d140-4250-9b13-f4e037d5571c,47274.24,Debit Card,2024-07-23,Dine-in
edcabd00-4fc8-4e4a-b049-217606d72481,d72228d3-7430-4a1a-b227-fab812391fbf,abe0a116-a5ae-460f-b533-f8f0f77e05da,060fd081-45d6-4f31-ab99-f82f7bc34b13,12320.92,Online,2024-04-07,Online
d393542c-6544-46e6-8276-740a65566899,05cd5ab3-3fcb-4f99-9a06-2964cc4c7fe5,babf3c19-c39d-4037-9d9b-79b596d539b4,491fbf4e-fddc-475d-a05f-f17ded9cb70b,30210.74,Online,2024-02-01,Online
c7cb97d8-f900-4460-9c88-cf3703f971dd,ed587c7d-02f3-4fc1-b9aa-83df2f7d2b18,649e845e-3fbd-4c6b-87f3-ca4d574220d8,9a32d0f8-3d33-4c0a-8ed9-e785c6fce67c,31741.84,Debit Card,2024-03-27,Online
38cc2c68-1684-4ceb-9157-d58ccdd31d36,556fd373-5048-4611-8b88-5453c81257f1,babf3c19-c39d-4037-9d9b-79b596d539b4,d0d9f786-f3eb-4f10-a3e1-7a6a2543c8ac,15452.58,Debit Card,2024-07-15,Online
f8554b45-3ff6-49d4-8645-261f8507ba36,2c172605-5108-4665-847d-b2121eb2a75e,39ccac95-b819-438a-a68e-bdab0fde1af1,e6deb1bf-5171-47ea-9e8d-6952abf657cd,23074.72,Debit Card,2024-05-13,Online
621847b1-9f89-412d-b80e-b9c7ba44ec65,c91500c5-36dd-4b96-9bc4-43c9e0b9e339,babf3c19-c39d-4037-9d9b-79b596d539b4,4ac727b8-9062-4664-9c5f-2d266c57f04d,21932.69,Debit Card,2024-02-24,Take-out
5ca85570-de79-4a20-83a1-d4516334f129,97e1c2d9-b6a1-4ac0-a343-30516a893812,babf3c19-c39d-4037-9d9b-79b596d539b4,cba34c2e-1fc5-453f-b235-45432e9139e1,11067.51,Online,2024-05-15,Dine-in
980f93ad-0dbb-40a0-9808-019b608e7d5a,c7329734-5f67-43d4-802e-08f1412bb894,abe0a116-a5ae-460f-b533-f8f0f77e05da,d1f2a17d-e4f7-4c1e-84a4-3210fc7a818d,13542.89,Online,2024-04-25,Dine-in
642d7fdf-9871-4041-931e-bff9ec85f960,e7127dd9-9b53-4b85-bde9-aba758aefd1e,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,c400048e-ca69-467e-a7dc-cae9693446fb,43918.46,Cash,2024-02-05,Take-out
33bea7ce-bfbf-4f66-addd-aca4c6bcd4ac,e2852da0-8b7a-4733-8f19-2d3fb79c1957,347a3a9d-c367-4763-8de0-880a913c387d,57db85a0-8936-431a-ad11-93a44dd0345f,27538.3,Debit Card,2024-02-04,Online
95f4ce95-d6d8-43c3-80e1-5b315aee645e,42fe5fd2-6b3a-451a-9d43-330ab47b5335,347a3a9d-c367-4763-8de0-880a913c387d,b3966786-ba47-47e2-a68a-f8480c7db503,19696.6,Cash,2024-03-06,Online
3061573c-13ed-4dd8-ad75-c0211709158b,84f3cc09-7c8d-444a-882e-42d458f0f12f,347a3a9d-c367-4763-8de0-880a913c387d,74739b16-e5b8-42c1-aaf3-b13df1700149,43988.38,Cash,2024-08-26,Online
f84e7e85-d795-4495-af71-27a03333d1d6,6ed75daa-4cf0-49e2-ae7d-6d06a529d602,649e845e-3fbd-4c6b-87f3-ca4d574220d8,99bf5f91-060e-467d-83a5-f09e226a00cf,32351.38,Online,2024-08-25,Dine-in
6ec8c80f-e0c0-49a0-9feb-968a0e7d6b7e,3f434fa7-c01f-4bb3-9467-b7917348ef5f,3049a45b-fe40-43c4-adf6-c1a36102bbc5,a537e8b3-298e-4199-8138-46af27e0a401,5650.25,Debit Card,2024-03-22,Dine-in
44112c0d-a55d-47c0-a0f8-33e84f850475,39f07a89-1f68-40eb-ae7d-22d410b4683e,378d22bb-0a16-4f22-8cd3-082ea35cd663,4048b46d-9d20-4dac-8568-db4c0d1533c5,43653.73,Debit Card,2024-07-21,Online
447e248f-c471-42d9-8155-bf3d90614298,693bf8aa-b6dd-4bef-ae7a-d333d26e6697,347a3a9d-c367-4763-8de0-880a913c387d,496e02f7-ceb5-438a-91bb-fa01acd27f17,5731.5,Online,2024-08-17,Online
dfd2df65-f3d7-497a-b3d1-a15d2d131555,38733457-82b2-47f6-916d-90dee6e16978,babf3c19-c39d-4037-9d9b-79b596d539b4,016c08ed-a4d4-491a-9fca-f2a5096265d3,45667.08,Debit Card,2024-06-15,Dine-in
aacf3ec4-b450-48c4-97e3-e687f0d5b99a,e27b1a06-106a-4bda-b7ea-eaee54ddb9ab,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,a537e8b3-298e-4199-8138-46af27e0a401,41416.74,Cash,2024-04-12,Take-out
33f56877-528f-4daa-a227-e08947732607,b74d55c9-1808-40d3-a9c1-d9577d45a6a6,649e845e-3fbd-4c6b-87f3-ca4d574220d8,ec37bf77-d24d-46f0-9c9f-03b2fa387c88,5872.41,Online,2024-07-11,Dine-in
648b6779-f021-461b-a046-8d2f95de6a21,f11f85d9-c857-4db4-91a6-6a0a8b5310df,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,b9c8cbb6-f6aa-420f-90e0-21f6f277a1c8,10707.53,Online,2024-07-08,Take-out
a8691de2-4dc1-487e-b43f-6a5355ac6d2a,ad4f3dcc-3175-48dc-9650-c984e9c831f9,347a3a9d-c367-4763-8de0-880a913c387d,ec37bf77-d24d-46f0-9c9f-03b2fa387c88,14618.71,Online,2024-09-01,Take-out
9c3b71ff-04e0-4e3a-a082-1b4dda34d533,94340159-5882-418e-b4a1-f550af82d3c7,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,060fd081-45d6-4f31-ab99-f82f7bc34b13,23657.11,Debit Card,2024-01-06,Dine-in
ba810d59-142e-487d-8f80-796885999577,a74cd4e4-ecd5-48b7-b326-be91dc3f41a0,39ccac95-b819-438a-a68e-bdab0fde1af1,4ac727b8-9062-4664-9c5f-2d266c57f04d,25780.56,Cash,2024-02-08,Take-out
4d88f6c4-55c2-4d4a-956d-0e56a737fef9,3a27e857-fcf2-4f73-a6ab-85df741005ea,649e845e-3fbd-4c6b-87f3-ca4d574220d8,8993cd23-1195-4bbc-ad10-dd90da62aed5,18289.88,Online,2024-03-07,Dine-in
3975e17e-b12f-48f8-8fa8-ca3020206432,95f1fca2-6cdc-4960-a08e-130e2cdf56ac,5f9ed62b-0fbe-497b-a014-223ec20e4655,57db85a0-8936-431a-ad11-93a44dd0345f,30356.06,Debit Card,2024-06-26,Online
01d27422-dd2d-4ef9-aee4-ed696a4f000c,7ecf98f9-a733-4f60-aff7-7494ba6cd081,3049a45b-fe40-43c4-adf6-c1a36102bbc5,8cca0078-a623-4995-bc19-3d4aef44d7a1,34855.12,Debit Card,2024-04-20,Dine-in
789256db-54b1-4919-9e8b-71039dcc4a31,7abf0951-51fe-493e-8604-7e862823fbc8,649e845e-3fbd-4c6b-87f3-ca4d574220d8,5118fdd7-9c74-4bd9-8e31-336362edff12,26308.36,Cash,2024-08-20,Dine-in
70c22381-523d-4f44-9d1c-7b220f532456,e8cc1eb9-ca66-4e3e-956d-dbc5a5987316,3049a45b-fe40-43c4-adf6-c1a36102bbc5,a6f69db0-e249-4833-b0a1-8598a2a5a20f,36018.31,Online,2024-09-19,Take-out
54d0294e-66dc-4d95-bdc0-206e6c457f13,f63ca67f-4e3b-4902-b839-7d366d9f496a,378d22bb-0a16-4f22-8cd3-082ea35cd663,b9c8cbb6-f6aa-420f-90e0-21f6f277a1c8,12437.94,Cash,2024-08-19,Dine-in
04d2cc87-0c0c-48f0-bd10-8573245abef4,f5ed7c84-2105-49b6-9d3a-7814bab0a68c,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,d1f2a17d-e4f7-4c1e-84a4-3210fc7a818d,48920.72,Debit Card,2024-08-05,Online
095f1a28-789f-473a-9026-1115bc313144,3d3f0228-0e8a-4664-8f5d-2072992e3438,347a3a9d-c367-4763-8de0-880a913c387d,92f4b61d-ea43-4f34-9512-5081b0155745,17570.26,Cash,2024-04-17,Online
5b707546-9ca0-470f-ac8b-3b7849d8326f,17bdadd3-a84c-43b2-9487-484d5690834e,3049a45b-fe40-43c4-adf6-c1a36102bbc5,57db85a0-8936-431a-ad11-93a44dd0345f,47557.48,Cash,2024-07-08,Take-out
d6711545-7a73-4730-b1c6-349530106f6c,6020ad7a-39a9-415f-bdba-b94c2e6237f0,649e845e-3fbd-4c6b-87f3-ca4d574220d8,07bba485-481e-4b1e-af12-daf3b91f0518,17405.43,Online,2024-04-14,Dine-in
d7c313e7-7f60-4255-af87-378fdedeaf04,7c77d096-97a9-458b-b9df-db9bc4054eca,378d22bb-0a16-4f22-8cd3-082ea35cd663,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,31569.6,Debit Card,2024-03-01,Online
8d4a999b-21b7-4f33-8d77-68c17b6c6e12,67916dfa-aece-462e-a96b-789476a4c1dc,378d22bb-0a16-4f22-8cd3-082ea35cd663,016c08ed-a4d4-491a-9fca-f2a5096265d3,48162.75,Debit Card,2024-09-15,Online
86e240d2-ff6c-4494-8525-450232601f35,3fcf31a8-46f8-4134-89de-14b55eae84d5,649e845e-3fbd-4c6b-87f3-ca4d574220d8,a6f69db0-e249-4833-b0a1-8598a2a5a20f,37267.36,Cash,2024-05-14,Dine-in
8e180d1c-6d6d-4e8f-a32c-126015a7b9a7,f9ddfa11-0d23-4f3e-a96d-0914b817600e,3049a45b-fe40-43c4-adf6-c1a36102bbc5,07bba485-481e-4b1e-af12-daf3b91f0518,15733.82,Debit Card,2024-03-25,Take-out
0df075d7-08b3-4325-812f-8d17c92cc4df,b09dbbe2-8e0a-42d7-b28c-dc81422443cc,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,b9c8cbb6-f6aa-420f-90e0-21f6f277a1c8,40920.26,Cash,2024-03-04,Online
cff08bd8-cac6-4be0-9cc2-83bb499775f8,9f1d0610-ae08-4a6f-84f6-fdd462c65e1a,39ccac95-b819-438a-a68e-bdab0fde1af1,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,29961.6,Cash,2024-08-28,Dine-in
4306c6e8-55ec-44d9-8485-51664c9cc67a,dec0622a-4f0e-4116-b7cf-bc2fe4fe1881,347a3a9d-c367-4763-8de0-880a913c387d,99bf5f91-060e-467d-83a5-f09e226a00cf,6030.6,Cash,2024-09-02,Dine-in
0b837c69-1c7f-4d17-99cf-7c5d2080c5ad,edbb7f95-dd96-450d-85e6-af973ac04898,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,e6deb1bf-5171-47ea-9e8d-6952abf657cd,48128.81,Debit Card,2024-07-31,Online
c2ac216a-c808-4bec-adad-dde2d52d2bb6,18e2e209-723a-4ca5-8a16-4982d075cde2,babf3c19-c39d-4037-9d9b-79b596d539b4,cb084529-05ff-4e93-8206-9c121a58ab37,23459.75,Cash,2024-03-26,Dine-in
19ad116a-006d-49c3-83a5-2b4d07c6b26b,c9cdadcc-6cab-4904-bc1b-966518c6d667,39ccac95-b819-438a-a68e-bdab0fde1af1,99bf5f91-060e-467d-83a5-f09e226a00cf,7564.54,Online,2024-04-13,Online
df8a2665-2dce-45ab-a92c-9d2b3eca29f1,14264c72-7228-4cee-8c27-8ceaacee2993,649e845e-3fbd-4c6b-87f3-ca4d574220d8,a537e8b3-298e-4199-8138-46af27e0a401,38695.84,Cash,2024-03-31,Dine-in
eab71348-649b-48d9-811c-759d8ebeecc6,4da18817-be1b-4c71-b36d-ecf2125b79e5,347a3a9d-c367-4763-8de0-880a913c387d,0c5ada72-d140-4250-9b13-f4e037d5571c,48760.25,Debit Card,2024-08-12,Online
cf793a2a-3249-4f38-84ea-c75b9d909143,5e40333d-e5ba-4cad-8fc0-2b60845582f0,3049a45b-fe40-43c4-adf6-c1a36102bbc5,7613f8df-e6f9-4dac-85f5-7c487678116c,33503.49,Cash,2024-02-13,Dine-in
3aa2af6d-67c7-4d2c-874e-30c72b595396,cfd9956d-e9c2-4104-b6b3-5ea02d993bfa,347a3a9d-c367-4763-8de0-880a913c387d,e6deb1bf-5171-47ea-9e8d-6952abf657cd,46061.54,Debit Card,2024-07-28,Take-out
8cd11317-3103-4670-8c00-bf9241339bc4,75705e85-3572-4404-9d30-ba82ad67fba7,abe0a116-a5ae-460f-b533-f8f0f77e05da,8993cd23-1195-4bbc-ad10-dd90da62aed5,26607.26,Online,2024-08-08,Dine-in
4b3e18f1-17ee-40cb-a630-d76ab4368ca2,6cd499e1-a666-4920-8066-e858d790740f,649e845e-3fbd-4c6b-87f3-ca4d574220d8,0c5ada72-d140-4250-9b13-f4e037d5571c,48648.97,Online,2024-02-02,Dine-in
75a06e78-8309-4d28-a32c-18327c59643c,5dd78a2c-4f88-4fab-abf4-bf1f4a7e5560,39ccac95-b819-438a-a68e-bdab0fde1af1,491fbf4e-fddc-475d-a05f-f17ded9cb70b,16981.54,Online,2024-04-23,Online
5b656c5c-6dbc-4e4f-ade4-fac15d2861c8,1a52ba42-fa4b-4482-b385-6cfd0cb52ddd,347a3a9d-c367-4763-8de0-880a913c387d,5118fdd7-9c74-4bd9-8e31-336362edff12,42630.15,Cash,2024-01-18,Take-out
2ac24301-ae91-478d-89dc-8ae7543f27a3,0ab31365-296e-4915-b9c9-4b6e405e8de9,babf3c19-c39d-4037-9d9b-79b596d539b4,f12f981b-cc01-498a-a175-04c85e7b4633,18886.66,Online,2024-02-01,Online
61b1b730-8de2-4e9a-bbee-747a24489d7a,dbc22c57-f2e6-4d9a-9fb4-7bb1e660101f,378d22bb-0a16-4f22-8cd3-082ea35cd663,d305cd75-7538-4c9f-943d-8caa478f6b7f,22155.63,Online,2024-04-19,Online
b53c59bf-354c-4f76-9e46-27de2b72df91,b6d8d9ae-dd16-45b8-9021-c2540edea6f1,649e845e-3fbd-4c6b-87f3-ca4d574220d8,74739b16-e5b8-42c1-aaf3-b13df1700149,28456.7,Debit Card,2024-03-16,Dine-in
fb5f5409-0b1c-46de-8e62-b3ec8777bbde,e96f60d8-6cd2-4379-b696-ae52a0252948,3049a45b-fe40-43c4-adf6-c1a36102bbc5,b3966786-ba47-47e2-a68a-f8480c7db503,44824.13,Online,2024-03-17,Take-out
a977e2af-b253-4f65-b9c7-1a2f33e0bf69,fbffced5-1e25-4c1a-851a-fc5e2699f44f,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,060fd081-45d6-4f31-ab99-f82f7bc34b13,30644.78,Cash,2024-03-31,Take-out
6c03cb21-0027-45a8-993e-c5fdfaabb9bd,54b90b14-238f-4b3d-8b26-b11929c84045,649e845e-3fbd-4c6b-87f3-ca4d574220d8,8993cd23-1195-4bbc-ad10-dd90da62aed5,47943.25,Online,2024-07-19,Take-out
e9d9bf51-0d56-434b-a62d-3889c04faf60,c0b8df64-c70e-4c90-a7eb-8e9d035eb770,babf3c19-c39d-4037-9d9b-79b596d539b4,8cca0078-a623-4995-bc19-3d4aef44d7a1,30349.1,Cash,2024-01-31,Take-out
862d9805-31c7-4686-9799-d17ff761cee2,3bad8c90-5a99-4c7c-a606-4b677c4831db,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,a537e8b3-298e-4199-8138-46af27e0a401,15057.78,Cash,2024-05-21,Online
78280451-d97f-444b-be20-ea72bc1a2875,c0b8df64-c70e-4c90-a7eb-8e9d035eb770,babf3c19-c39d-4037-9d9b-79b596d539b4,f12f981b-cc01-498a-a175-04c85e7b4633,47579.23,Online,2024-01-15,Take-out
1fa49752-7a75-4101-ba4f-ea231149a875,f36dd536-98b1-40b1-b6c3-f222e8559df0,378d22bb-0a16-4f22-8cd3-082ea35cd663,bd5961bf-19fb-4260-b34b-bb97fe4747ee,13190.89,Cash,2024-01-09,Dine-in
de8acbce-cca0-4c68-a8f0-34e5d68e392a,aef340b1-e1df-44fb-95fb-1d8a151e2ec6,347a3a9d-c367-4763-8de0-880a913c387d,a537e8b3-298e-4199-8138-46af27e0a401,49949.66,Online,2024-08-20,Take-out
dc12134d-34a2-4758-a4f8-9aabf566a8e1,4f75cc14-7ba0-49f0-8c06-977b7de9a3da,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,4d4e594e-dfe5-466f-9e3a-2ceb0cfe54a9,38383.29,Debit Card,2024-08-15,Dine-in
cc124755-1391-4dcc-83d5-cb00e29ae000,4725b9c8-52ed-4e30-aef0-e504e73d2dfd,5f9ed62b-0fbe-497b-a014-223ec20e4655,eb0a9581-27d1-4ca1-86ef-fb95ce20e020,24571.27,Cash,2024-01-12,Dine-in
41bff786-036c-4968-94d3-38c5b4d618c3,79042161-b39c-4179-bdba-47506a26594f,babf3c19-c39d-4037-9d9b-79b596d539b4,40a484f0-69e5-4d0f-82d9-3729cdbbe7e8,39805.0,Debit Card,2024-06-29,Take-out
